LOC_NAME,SAMPLE_DATE,SAMPLEDATE,TASK_CODE,CHEMICAL_NAME,ORGANIC_YN,REPORT_RESULT_TEXT,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,X_COORD,Y_COORD
W-111,4/24/2023,24 Apr 2023,2023-Q2-GW,Temperature,,16.67,16.67,degC,2022564.93,744378.27
W-095,4/24/2023,24 Apr 2023,2023-Q2-GW,Temperature,,16.99,16.99,degC,2022553.46,744375.66
W-107,4/24/2023,24 Apr 2023,2023-Q2-GW,Temperature,,17.30,17.3,degC,2023252.18,744034.11
W-094,4/24/2023,24 Apr 2023,2023-Q2-GW,Temperature,,18.35,18.35,degC,2021983.56,744728.03
W-099,4/12/2023,12 Apr 2023,2023-Q2-GW,Temperature,,21.08,21.08,degC,2023640.54,745123.51
W-122,4/13/2023,13 Apr 2023,2023-Q2-GW,Temperature,,19.16,19.16,degC,2024559.81,746087.76
W-015,4/13/2023,13 Apr 2023,2023-Q2-GW,Temperature,,19.30,19.3,degC,2023716.79,744663.42
W-036,4/13/2023,13 Apr 2023,2023-Q2-GW,Temperature,,18.64,18.64,degC,2024573.17,746084.83
W-047,4/13/2023,13 Apr 2023,2023-Q2-GW,Temperature,,19.42,19.42,degC,2023515.87,744633.77
W-074,4/13/2023,13 Apr 2023,2023-Q2-GW,Temperature,,22.08,22.08,degC,2024067.17,745325.13
W-075,4/13/2023,13 Apr 2023,2023-Q2-GW,Temperature,,20.52,20.52,degC,2024064.76,745317.23
W-106,4/13/2023,13 Apr 2023,2023-Q2-GW,Temperature,,18.31,18.31,degC,2023371.32,744431.55
W-064,4/13/2023,13 Apr 2023,2023-Q2-GW,Temperature,,19.70,19.7,degC,2023511.33,744643.8
W-001R,4/13/2023,13 Apr 2023,2023-Q2-GW,Temperature,,19.76,19.76,degC,2024255.52,745689.84
W-119,4/14/2023,14 Apr 2023,2023-Q2-GW,Temperature,,18.12,18.12,degC,2023805.69,746515.76
W-033,4/14/2023,14 Apr 2023,2023-Q2-GW,Temperature,,17.81,17.81,degC,2023548.66,745402.99
W-042,4/14/2023,14 Apr 2023,2023-Q2-GW,Temperature,,20.78,20.78,degC,2023203.32,745072.35
W-046,4/14/2023,14 Apr 2023,2023-Q2-GW,Temperature,,18.25,18.25,degC,2023494.46,745154.59
W-049,4/14/2023,14 Apr 2023,2023-Q2-GW,Temperature,,20.06,20.06,degC,2023192.63,745073.23
W-041R,4/14/2023,14 Apr 2023,2023-Q2-GW,Temperature,,18.46,18.46,degC,2023252.59,745372.89
W-043,4/14/2023,14 Apr 2023,2023-Q2-GW,Temperature,,18.20,18.2,degC,2023600.12,745904.31
W-044,4/14/2023,14 Apr 2023,2023-Q2-GW,Temperature,,17.44,17.44,degC,2022950.11,745579.89
W-002R,4/14/2023,14 Apr 2023,2023-Q2-GW,Temperature,,18.79,18.79,degC,2023458.22,745325.15
W-019B,4/17/2023,17 Apr 2023,2023-Q2-GW,Temperature,,24.19,24.19,degC,2022552.95,746172.68
W-062,4/17/2023,17 Apr 2023,2023-Q2-GW,Temperature,,18.33,18.33,degC,2022726.08,745485.46
W-068,4/17/2023,17 Apr 2023,2023-Q2-GW,Temperature,,17.25,17.25,degC,2022496.22,745329.25
W-090,4/17/2023,17 Apr 2023,2023-Q2-GW,Temperature,,20.00,20,degC,2022011.55,745981.12
W-091,4/17/2023,17 Apr 2023,2023-Q2-GW,Temperature,,20.67,20.67,degC,2022016.77,745976.36
W-017,4/17/2023,17 Apr 2023,2023-Q2-GW,Temperature,,18.95,18.95,degC,2023785.38,745055.22
W-018R,4/17/2023,17 Apr 2023,2023-Q2-GW,Temperature,,20.89,20.89,degC,2023939.25,745012.69
W-026,4/17/2023,17 Apr 2023,2023-Q2-GW,Temperature,,18.43,18.43,degC,2023417.69,744855.29
W-048,4/17/2023,17 Apr 2023,2023-Q2-GW,Temperature,,18.70,18.7,degC,2023290.44,744913.22
W-063,4/18/2023,18 Apr 2023,2023-Q2-GW,Temperature,,25.74,25.74,degC,2023019.42,745098.13
W-088,4/18/2023,18 Apr 2023,2023-Q2-GW,Temperature,,22.79,22.79,degC,2022883.96,746574.77
W-089,4/18/2023,18 Apr 2023,2023-Q2-GW,Temperature,,18.89,18.89,degC,2022888.25,746583.34
W-098,4/18/2023,18 Apr 2023,2023-Q2-GW,Temperature,,20.51,20.51,degC,2022894.54,745190.42
W-024,4/18/2023,18 Apr 2023,2023-Q2-GW,Temperature,,19.06,19.06,degC,2027344.76,746742.56
W-040,4/18/2023,18 Apr 2023,2023-Q2-GW,Temperature,,19.33,19.33,degC,2024112.48,745646.53
W-050,4/18/2023,18 Apr 2023,2023-Q2-GW,Temperature,,21.36,21.36,degC,2024107.4,745637.22
W-069,4/19/2023,19 Apr 2023,2023-Q2-GW,Temperature,,21.83,21.83,degC,2026064.29,745726.92
W-070,4/19/2023,19 Apr 2023,2023-Q2-GW,Temperature,,20.30,20.3,degC,2026062.87,745719.22
W-114,4/7/2023,07 Apr 2023,2023-Q2-GW,Temperature,,18.60,18.6,degC,2024001.48,746806.04
W-115,4/7/2023,07 Apr 2023,2023-Q2-GW,Temperature,,19.79,19.79,degC,2023435.8,746784.3
W-116,4/7/2023,07 Apr 2023,2023-Q2-GW,Temperature,,18.58,18.58,degC,2023433.25,746778.95
W-117,4/7/2023,07 Apr 2023,2023-Q2-GW,Temperature,,20.24,20.24,degC,2023237.7,746432.66
W-118,4/7/2023,07 Apr 2023,2023-Q2-GW,Temperature,,19.28,19.28,degC,2023241.08,746437.24
W-120,4/7/2023,07 Apr 2023,2023-Q2-GW,Temperature,,20.84,20.84,degC,2024014.35,745967.14
W-121,4/7/2023,07 Apr 2023,2023-Q2-GW,Temperature,,20.51,20.51,degC,2024008.09,745966.73
W-065,4/7/2023,07 Apr 2023,2023-Q2-GW,Temperature,,20.70,20.7,degC,2024027.45,745693.7
W-066,4/7/2023,07 Apr 2023,2023-Q2-GW,Temperature,,20.45,20.45,degC,2024027.17,745687.82
W-103,4/10/2023,10 Apr 2023,2023-Q2-GW,Temperature,,16.35,16.35,degC,2024483.13,744466.69
W-014,4/10/2023,10 Apr 2023,2023-Q2-GW,Temperature,,18.41,18.41,degC,2024478.65,744603.2
W-016,4/10/2023,10 Apr 2023,2023-Q2-GW,Temperature,,18.86,18.86,degC,2024060.26,744602.32
W-023R,4/10/2023,10 Apr 2023,2023-Q2-GW,Temperature,,14.51,14.51,degC,2024851.26,744674.74
W-067,4/10/2023,10 Apr 2023,2023-Q2-GW,Temperature,,16.30,16.3,degC,2024485.79,744459.59
W-039,4/10/2023,10 Apr 2023,2023-Q2-GW,Temperature,,19.48,19.48,degC,2023656.67,745587.41
W-060,4/10/2023,10 Apr 2023,2023-Q2-GW,Temperature,,17.68,17.68,degC,2023286.81,745835.58
W-061,4/10/2023,10 Apr 2023,2023-Q2-GW,Temperature,,17.38,17.38,degC,2023288.26,745829.26
W-037,4/11/2023,11 Apr 2023,2023-Q2-GW,Temperature,,19.82,19.82,degC,2024230.73,745407.39
W-052,4/11/2023,11 Apr 2023,2023-Q2-GW,Temperature,,20.78,20.78,degC,2024260.17,745542.36
W-053,4/11/2023,11 Apr 2023,2023-Q2-GW,Temperature,,20.15,20.15,degC,2024247.56,745496
W-054,4/11/2023,11 Apr 2023,2023-Q2-GW,Temperature,,20.81,20.81,degC,2024229.98,745442.55
W-057,4/11/2023,11 Apr 2023,2023-Q2-GW,Temperature,,19.46,19.46,degC,2024190.79,745307.43
W-072,4/11/2023,11 Apr 2023,2023-Q2-GW,Temperature,,21.58,21.58,degC,2024162.69,745450.25
W-073,4/11/2023,11 Apr 2023,2023-Q2-GW,Temperature,,19.36,19.36,degC,2024166.25,745339.31
W-081,4/11/2023,11 Apr 2023,2023-Q2-GW,Temperature,,20.80,20.8,degC,2024469.85,744938.6
W-102,4/11/2023,11 Apr 2023,2023-Q2-GW,Temperature,,19.86,19.86,degC,2024124.44,745090.12
W-022,4/11/2023,11 Apr 2023,2023-Q2-GW,Temperature,,19.85,19.85,degC,2024116.4,744960.92
W-030,4/11/2023,11 Apr 2023,2023-Q2-GW,Temperature,,19.32,19.32,degC,2024150.84,745095.16
W-006,4/11/2023,11 Apr 2023,2023-Q2-GW,Temperature,,21.42,21.42,degC,2024109.62,744963.29
W-100,4/12/2023,12 Apr 2023,2023-Q2-GW,Temperature,,19.86,19.86,degC,2023636.36,745126.22
W-035,4/12/2023,12 Apr 2023,2023-Q2-GW,Temperature,,18.00,18,degC,2024227.93,745716.7
W-045,4/12/2023,12 Apr 2023,2023-Q2-GW,Temperature,,19.39,19.39,degC,2024296.1,745644.03
W-051,4/12/2023,12 Apr 2023,2023-Q2-GW,Temperature,,20.30,20.3,degC,2024270.83,745583.86
W-087,4/12/2023,12 Apr 2023,2023-Q2-GW,Temperature,,18.91,18.91,degC,2024385.81,745952.76
W-007A,4/5/2023,05 Apr 2023,2023-Q2-GW,Temperature,,19.60,19.6,degC,2023872.22,744907.43
W-082,4/5/2023,05 Apr 2023,2023-Q2-GW,Temperature,,22.60,22.6,degC,2024594.17,744895.93
W-083,4/5/2023,05 Apr 2023,2023-Q2-GW,Temperature,,24.66,24.66,degC,2024667.49,744975.06
W-084,4/5/2023,05 Apr 2023,2023-Q2-GW,Temperature,,22.83,22.83,degC,2024721.5,745177.25
W-028,4/6/2023,06 Apr 2023,2023-Q2-GW,Temperature,,20.24,20.24,degC,2024317.41,745121.78
W-038,4/6/2023,06 Apr 2023,2023-Q2-GW,Temperature,,23.37,23.37,degC,2024192.97,745250.31
W-058,4/6/2023,06 Apr 2023,2023-Q2-GW,Temperature,,22.39,22.39,degC,2024176.33,745254.09
W-078,4/6/2023,06 Apr 2023,2023-Q2-GW,Temperature,,20.91,20.91,degC,2024371.03,745117.75
W-080,4/6/2023,06 Apr 2023,2023-Q2-GW,Temperature,,20.49,20.49,degC,2024414.69,745024.39
W-093,4/6/2023,06 Apr 2023,2023-Q2-GW,Temperature,,21.59,21.59,degC,2024346.84,745162.26
W-123,4/6/2023,06 Apr 2023,2023-Q2-GW,Temperature,,21.42,21.42,degC,2024283.69,744647.8
W-013R,4/6/2023,06 Apr 2023,2023-Q2-GW,Temperature,,21.24,21.24,degC,2024279.25,744648.71
W-029,4/6/2023,06 Apr 2023,2023-Q2-GW,Temperature,,20.28,20.28,degC,2024101.64,745182.77
W-076,4/6/2023,06 Apr 2023,2023-Q2-GW,Temperature,,22.30,22.3,degC,2024223.52,745181.19
W-079,4/6/2023,06 Apr 2023,2023-Q2-GW,Temperature,,21.77,21.77,degC,2024450.27,745200.4
W-113,4/7/2023,07 Apr 2023,2023-Q2-GW,Temperature,,18.70,18.7,degC,2024004.27,746811.2
W-055,4/4/2023,04 Apr 2023,2023-Q2-GW,Temperature,,21.25,21.25,degC,2024214,745397.65
W-056,4/4/2023,04 Apr 2023,2023-Q2-GW,Temperature,,20.74,20.74,degC,2024203.75,745351.31
W-059,4/4/2023,04 Apr 2023,2023-Q2-GW,Temperature,,20.08,20.08,degC,2024165.88,745219.37
W-077,4/4/2023,04 Apr 2023,2023-Q2-GW,Temperature,,20.54,20.54,degC,2024346.11,745158.93
W-010,4/5/2023,05 Apr 2023,2023-Q2-GW,Temperature,,19.47,19.47,degC,2023659.9,744897.85
W-011,4/5/2023,05 Apr 2023,2023-Q2-GW,Temperature,,22.46,22.46,degC,2023914.56,744743.05
W-032,4/5/2023,05 Apr 2023,2023-Q2-GW,Temperature,,20.85,20.85,degC,2023919.81,744742.1
W-071,4/19/2023,19 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,8.04,8.04,mg/L,2026052.33,745716.65
W-085,4/19/2023,19 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,7.42,7.42,mg/L,2025107.68,745079.71
W-086,4/19/2023,19 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,7.12,7.12,mg/L,2025100.8,745082.29
W-105,4/19/2023,19 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.17,0.17,mg/L,2024138,743843.47
W-125,4/19/2023,19 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.16,0.16,mg/L,2024142.28,743837.31
W-027,4/20/2023,20 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,8.99,8.99,mg/L,2023708.23,744383.9
W-003A,4/20/2023,20 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,8.57,8.57,mg/L,2023926.29,744340.23
W-092,4/20/2023,20 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,9.20,9.2,mg/L,2023714.92,744382.47
W-104,4/20/2023,20 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.23,0.23,mg/L,2024875.51,744154.72
W-126,4/20/2023,20 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.33,0.33,mg/L,2024650.41,743747.34
W-096,4/20/2023,20 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.13,0.13,mg/L,2024643.81,743746.78
W-108,4/21/2023,21 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,8.10,8.1,mg/L,2023295.23,743611.35
W-109,4/21/2023,21 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,8.16,8.16,mg/L,2022981.06,743731.82
W-110,4/21/2023,21 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,7.43,7.43,mg/L,2022508.26,744051.95
W-020,4/21/2023,21 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,7.84,7.84,mg/L,2022975.38,743739.63
W-004R,4/21/2023,21 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,8.74,8.74,mg/L,2023932.04,744339.08
W-112,4/21/2023,21 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.34,0.34,mg/L,2022027.51,744101.62
W-124,4/21/2023,21 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.19,0.19,mg/L,2024882.9,744153.42
W-025,4/21/2023,21 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.17,0.17,mg/L,2022728.99,742114.33
W-097,4/21/2023,21 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.17,0.17,mg/L,2024547.76,744244.05
W-111,4/24/2023,24 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,9.12,9.12,mg/L,2022564.93,744378.27
W-095,4/24/2023,24 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,8.84,8.84,mg/L,2022553.46,744375.66
W-107,4/24/2023,24 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.23,0.23,mg/L,2023252.18,744034.11
W-094,4/24/2023,24 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.14,0.14,mg/L,2021983.56,744728.03
W-099,4/12/2023,12 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.13,0.13,mg/L,2023640.54,745123.51
W-122,4/13/2023,13 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.51,0.51,mg/L,2024559.81,746087.76
W-015,4/13/2023,13 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.12,0.12,mg/L,2023716.79,744663.42
W-036,4/13/2023,13 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.40,0.4,mg/L,2024573.17,746084.83
W-047,4/13/2023,13 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.32,0.32,mg/L,2023515.87,744633.77
W-074,4/13/2023,13 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,2.52,2.52,mg/L,2024067.17,745325.13
W-075,4/13/2023,13 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.08,0.08,mg/L,2024064.76,745317.23
W-106,4/13/2023,13 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.09,0.09,mg/L,2023371.32,744431.55
W-064,4/13/2023,13 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.24,0.24,mg/L,2023511.33,744643.8
W-001R,4/13/2023,13 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,4.58,4.58,mg/L,2024255.52,745689.84
W-119,4/14/2023,14 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.15,0.15,mg/L,2023805.69,746515.76
W-033,4/14/2023,14 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,1.01,1.01,mg/L,2023548.66,745402.99
W-042,4/14/2023,14 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,2.15,2.15,mg/L,2023203.32,745072.35
W-046,4/14/2023,14 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,2.20,2.2,mg/L,2023494.46,745154.59
W-049,4/14/2023,14 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.25,0.25,mg/L,2023192.63,745073.23
W-041R,4/14/2023,14 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,6.09,6.09,mg/L,2023252.59,745372.89
W-043,4/14/2023,14 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,5.04,5.04,mg/L,2023600.12,745904.31
W-044,4/14/2023,14 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,4.29,4.29,mg/L,2022950.11,745579.89
W-002R,4/14/2023,14 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,1.99,1.99,mg/L,2023458.22,745325.15
W-019B,4/17/2023,17 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,6.59,6.59,mg/L,2022552.95,746172.68
W-062,4/17/2023,17 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,8.66,8.66,mg/L,2022726.08,745485.46
W-068,4/17/2023,17 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,6.51,6.51,mg/L,2022496.22,745329.25
W-090,4/17/2023,17 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,7.65,7.65,mg/L,2022011.55,745981.12
W-091,4/17/2023,17 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,6.82,6.82,mg/L,2022016.77,745976.36
W-017,4/17/2023,17 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.27,0.27,mg/L,2023785.38,745055.22
W-018R,4/17/2023,17 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.36,0.36,mg/L,2023939.25,745012.69
W-026,4/17/2023,17 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.39,0.39,mg/L,2023417.69,744855.29
W-048,4/17/2023,17 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.39,0.39,mg/L,2023290.44,744913.22
W-063,4/18/2023,18 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,7.13,7.13,mg/L,2023019.42,745098.13
W-088,4/18/2023,18 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,7.65,7.65,mg/L,2022883.96,746574.77
W-089,4/18/2023,18 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,8.33,8.33,mg/L,2022888.25,746583.34
W-098,4/18/2023,18 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,7.43,7.43,mg/L,2022894.54,745190.42
W-024,4/18/2023,18 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.49,0.49,mg/L,2027344.76,746742.56
W-040,4/18/2023,18 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,5.43,5.43,mg/L,2024112.48,745646.53
W-050,4/18/2023,18 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.22,0.22,mg/L,2024107.4,745637.22
W-069,4/19/2023,19 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,7.37,7.37,mg/L,2026064.29,745726.92
W-070,4/19/2023,19 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,7.84,7.84,mg/L,2026062.87,745719.22
W-114,4/7/2023,07 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,2.15,2.15,mg/L,2024001.48,746806.04
W-115,4/7/2023,07 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,2.34,2.34,mg/L,2023435.8,746784.3
W-116,4/7/2023,07 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,6.87,6.87,mg/L,2023433.25,746778.95
W-117,4/7/2023,07 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,4.29,4.29,mg/L,2023237.7,746432.66
W-118,4/7/2023,07 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,1.28,1.28,mg/L,2023241.08,746437.24
W-120,4/7/2023,07 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.56,0.56,mg/L,2024014.35,745967.14
W-121,4/7/2023,07 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,1.55,1.55,mg/L,2024008.09,745966.73
W-065,4/7/2023,07 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.92,0.92,mg/L,2024027.45,745693.7
W-066,4/7/2023,07 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.95,0.95,mg/L,2024027.17,745687.82
W-103,4/10/2023,10 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,1.52,1.52,mg/L,2024483.13,744466.69
W-014,4/10/2023,10 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.20,0.2,mg/L,2024478.65,744603.2
W-016,4/10/2023,10 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.35,0.35,mg/L,2024060.26,744602.32
W-023R,4/10/2023,10 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,4.38,4.38,mg/L,2024851.26,744674.74
W-067,4/10/2023,10 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.47,0.47,mg/L,2024485.79,744459.59
W-039,4/10/2023,10 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,1.12,1.12,mg/L,2023656.67,745587.41
W-060,4/10/2023,10 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.16,0.16,mg/L,2023286.81,745835.58
W-061,4/10/2023,10 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,4.62,4.62,mg/L,2023288.26,745829.26
W-037,4/11/2023,11 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,3.70,3.7,mg/L,2024230.73,745407.39
W-052,4/11/2023,11 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,1.45,1.45,mg/L,2024260.17,745542.36
W-053,4/11/2023,11 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.10,0.1,mg/L,2024247.56,745496
W-054,4/11/2023,11 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,1.33,1.33,mg/L,2024229.98,745442.55
W-057,4/11/2023,11 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,1.08,1.08,mg/L,2024190.79,745307.43
W-072,4/11/2023,11 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,3.10,3.1,mg/L,2024162.69,745450.25
W-073,4/11/2023,11 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.78,0.78,mg/L,2024166.25,745339.31
W-081,4/11/2023,11 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.35,0.35,mg/L,2024469.85,744938.6
W-102,4/11/2023,11 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.22,0.22,mg/L,2024124.44,745090.12
W-022,4/11/2023,11 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.14,0.14,mg/L,2024116.4,744960.92
W-030,4/11/2023,11 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.18,0.18,mg/L,2024150.84,745095.16
W-006,4/11/2023,11 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.19,0.19,mg/L,2024109.62,744963.29
W-100,4/12/2023,12 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,5.13,5.13,mg/L,2023636.36,745126.22
W-035,4/12/2023,12 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,4.60,4.6,mg/L,2024227.93,745716.7
W-045,4/12/2023,12 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.17,0.17,mg/L,2024296.1,745644.03
W-051,4/12/2023,12 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.08,0.08,mg/L,2024270.83,745583.86
W-087,4/12/2023,12 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.66,0.66,mg/L,2024385.81,745952.76
W-007A,4/5/2023,05 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.13,0.13,mg/L,2023872.22,744907.43
W-082,4/5/2023,05 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.32,0.32,mg/L,2024594.17,744895.93
W-083,4/5/2023,05 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,2.25,2.25,mg/L,2024667.49,744975.06
W-084,4/5/2023,05 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,2.36,2.36,mg/L,2024721.5,745177.25
W-028,4/6/2023,06 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,4.27,4.27,mg/L,2024317.41,745121.78
W-038,4/6/2023,06 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,2.92,2.92,mg/L,2024192.97,745250.31
W-058,4/6/2023,06 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.10,0.1,mg/L,2024176.33,745254.09
W-078,4/6/2023,06 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,5.27,5.27,mg/L,2024371.03,745117.75
W-080,4/6/2023,06 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,4.23,4.23,mg/L,2024414.69,745024.39
W-093,4/6/2023,06 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,1.35,1.35,mg/L,2024346.84,745162.26
W-123,4/6/2023,06 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.22,0.22,mg/L,2024283.69,744647.8
W-013R,4/6/2023,06 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.28,0.28,mg/L,2024279.25,744648.71
W-029,4/6/2023,06 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.21,0.21,mg/L,2024101.64,745182.77
W-076,4/6/2023,06 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,4.78,4.78,mg/L,2024223.52,745181.19
W-079,4/6/2023,06 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,6.25,6.25,mg/L,2024450.27,745200.4
W-113,4/7/2023,07 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.91,0.91,mg/L,2024004.27,746811.2
W-055,4/4/2023,04 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,3.37,3.37,mg/L,2024214,745397.65
W-056,4/4/2023,04 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,2.33,2.33,mg/L,2024203.75,745351.31
W-059,4/4/2023,04 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.26,0.26,mg/L,2024165.88,745219.37
W-077,4/4/2023,04 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,3.89,3.89,mg/L,2024346.11,745158.93
W-010,4/5/2023,05 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.16,0.16,mg/L,2023659.9,744897.85
W-011,4/5/2023,05 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.23,0.23,mg/L,2023914.56,744743.05
W-032,4/5/2023,05 Apr 2023,2023-Q2-GW,Dissolved Oxygen,,0.16,0.16,mg/L,2023919.81,744742.1
W-071,4/19/2023,19 Apr 2023,2023-Q2-GW,Turbidity,,0,0,NTU,2026052.33,745716.65
W-085,4/19/2023,19 Apr 2023,2023-Q2-GW,Turbidity,,0,0,NTU,2025107.68,745079.71
W-086,4/19/2023,19 Apr 2023,2023-Q2-GW,Turbidity,,0,0,NTU,2025100.8,745082.29
W-105,4/19/2023,19 Apr 2023,2023-Q2-GW,Turbidity,,2.94,2.94,NTU,2024138,743843.47
W-125,4/19/2023,19 Apr 2023,2023-Q2-GW,Turbidity,,35.37,35.37,NTU,2024142.28,743837.31
W-027,4/20/2023,20 Apr 2023,2023-Q2-GW,Turbidity,,0,0,NTU,2023708.23,744383.9
W-003A,4/20/2023,20 Apr 2023,2023-Q2-GW,Turbidity,,0,0,NTU,2023926.29,744340.23
